"","V1","V2","V3","V4","V5","V6","V7","V8"
"280",1326.609985,1345.630005,1330.800049,1341.819946,1335.939941,1324.339966,1305.930054,1313.660034
"281",1345.630005,1330.800049,1341.819946,1335.939941,1324.339966,1305.930054,1313.660034,1328.98999
"282",1330.800049,1341.819946,1335.939941,1324.339966,1305.930054,1313.660034,1328.98999,1332.660034
"283",1341.819946,1335.939941,1324.339966,1305.930054,1313.660034,1328.98999,1332.660034,1344.800049
"284",1335.939941,1324.339966,1305.930054,1313.660034,1328.98999,1332.660034,1344.800049,1356.540039
"285",1324.339966,1305.930054,1313.660034,1328.98999,1332.660034,1344.800049,1356.540039,1349.719971
"286",1305.930054,1313.660034,1328.98999,1332.660034,1344.800049,1356.540039,1349.719971,1347.170044
"287",1313.660034,1328.98999,1332.660034,1344.800049,1356.540039,1349.719971,1347.170044,1335.5
"288",1328.98999,1332.660034,1344.800049,1356.540039,1349.719971,1347.170044,1335.5,1333.959961
"289",1332.660034,1344.800049,1356.540039,1349.719971,1347.170044,1335.5,1333.959961,1321.199951
"290",1344.800049,1356.540039,1349.719971,1347.170044,1335.5,1333.959961,1321.199951,1322.589966
"291",1356.540039,1349.719971,1347.170044,1335.5,1333.959961,1321.199951,1322.589966,1319.930054
"292",1349.719971,1347.170044,1335.5,1333.959961,1321.199951,1322.589966,1319.930054,1320.829956
"293",1347.170044,1335.5,1333.959961,1321.199951,1322.589966,1319.930054,1320.829956,1310.589966
"294",1335.5,1333.959961,1321.199951,1322.589966,1319.930054,1320.829956,1310.589966,1296.109985
"295",1333.959961,1321.199951,1322.589966,1319.930054,1320.829956,1310.589966,1296.109985,1273.079956
"296",1321.199951,1322.589966,1319.930054,1320.829956,1310.589966,1296.109985,1273.079956,1284.449951
"297",1322.589966,1319.930054,1320.829956,1310.589966,1296.109985,1273.079956,1284.449951,1269.680054
"298",1319.930054,1320.829956,1310.589966,1296.109985,1273.079956,1284.449951,1269.680054,1289.790039
"299",1320.829956,1310.589966,1296.109985,1273.079956,1284.449951,1269.680054,1289.790039,1305.75
"300",1310.589966,1296.109985,1273.079956,1284.449951,1269.680054,1289.790039,1305.75,1303.26001
"301",1296.109985,1273.079956,1284.449951,1269.680054,1289.790039,1305.75,1303.26001,1324.890015
"302",1273.079956,1284.449951,1269.680054,1289.790039,1305.75,1303.26001,1324.890015,1332.670044
"303",1284.449951,1269.680054,1289.790039,1305.75,1303.26001,1324.890015,1332.670044,1331.01001
"304",1269.680054,1289.790039,1305.75,1303.26001,1324.890015,1332.670044,1331.01001,1314.670044
"305",1289.790039,1305.75,1303.26001,1324.890015,1332.670044,1331.01001,1314.670044,1315.859985
"306",1305.75,1303.26001,1324.890015,1332.670044,1331.01001,1314.670044,1315.859985,1320.359985
"307",1303.26001,1324.890015,1332.670044,1331.01001,1314.670044,1315.859985,1320.359985,1310.359985
"308",1324.890015,1332.670044,1331.01001,1314.670044,1315.859985,1320.359985,1310.359985,1329.02002
"309",1332.670044,1331.01001,1314.670044,1315.859985,1320.359985,1310.359985,1329.02002,1332.660034
"310",1331.01001,1314.670044,1315.859985,1320.359985,1310.359985,1329.02002,1332.660034,1323.640015
"311",1314.670044,1315.859985,1320.359985,1310.359985,1329.02002,1332.660034,1323.640015,1325.51001
"312",1315.859985,1320.359985,1310.359985,1329.02002,1332.660034,1323.640015,1325.51001,1299.160034
"313",1320.359985,1310.359985,1329.02002,1332.660034,1323.640015,1325.51001,1299.160034,1302.170044
"314",1310.359985,1329.02002,1332.660034,1323.640015,1325.51001,1299.160034,1302.170044,1308.790039
"315",1329.02002,1332.660034,1323.640015,1325.51001,1299.160034,1302.170044,1308.790039,1303.76001
"316",1332.660034,1323.640015,1325.51001,1299.160034,1302.170044,1308.790039,1303.76001,1303.76001
"317",1323.640015,1325.51001,1299.160034,1302.170044,1308.790039,1303.76001,1303.76001,1303.76001
"318",1325.51001,1299.160034,1302.170044,1308.790039,1303.76001,1303.76001,1303.76001,1308.23999
"319",1299.160034,1302.170044,1308.790039,1303.76001,1303.76001,1303.76001,1308.23999,1310.660034
"320",1302.170044,1308.790039,1303.76001,1303.76001,1303.76001,1308.23999,1310.660034,1316
"321",1308.790039,1303.76001,1303.76001,1303.76001,1308.23999,1310.660034,1316,1319.880005
"322",1303.76001,1303.76001,1303.76001,1308.23999,1310.660034,1316,1319.880005,1339.430054
"323",1303.76001,1303.76001,1308.23999,1310.660034,1316,1319.880005,1339.430054,1341.900024
"324",1303.76001,1308.23999,1310.660034,1316,1319.880005,1339.430054,1341.900024,1346.589966
"325",1308.23999,1310.660034,1316,1319.880005,1339.430054,1341.900024,1346.589966,1351.47998
"326",1310.660034,1316,1319.880005,1339.430054,1341.900024,1346.589966,1351.47998,1346.069946
"327",1316,1319.880005,1339.430054,1341.900024,1346.589966,1351.47998,1346.069946,1362.589966
"328",1319.880005,1339.430054,1341.900024,1346.589966,1351.47998,1346.069946,1362.589966,1371.670044
"329",1339.430054,1341.900024,1346.589966,1351.47998,1346.069946,1362.589966,1371.670044,1379.300049
"330",1341.900024,1346.589966,1351.47998,1346.069946,1362.589966,1371.670044,1379.300049,1396.339966
"331",1346.589966,1351.47998,1346.069946,1362.589966,1371.670044,1379.300049,1396.339966,1378.349976
"332",1351.47998,1346.069946,1362.589966,1371.670044,1379.300049,1396.339966,1378.349976,1395.689941
"333",1346.069946,1362.589966,1371.670044,1379.300049,1396.339966,1378.349976,1395.689941,1390.609985
"334",1362.589966,1371.670044,1379.300049,1396.339966,1378.349976,1395.689941,1390.609985,1391.040039
"335",1371.670044,1379.300049,1396.339966,1378.349976,1395.689941,1390.609985,1391.040039,1387.27002
"336",1379.300049,1396.339966,1378.349976,1395.689941,1390.609985,1391.040039,1387.27002,1375.930054
"337",1396.339966,1378.349976,1395.689941,1390.609985,1391.040039,1387.27002,1375.930054,1373.48999
"338",1378.349976,1395.689941,1390.609985,1391.040039,1387.27002,1375.930054,1373.48999,1368.599976
"339",1395.689941,1390.609985,1391.040039,1387.27002,1375.930054,1373.48999,1368.599976,1374.189941
"340",1390.609985,1391.040039,1387.27002,1375.930054,1373.48999,1368.599976,1374.189941,1374.76001
"341",1391.040039,1387.27002,1375.930054,1373.48999,1368.599976,1374.189941,1374.76001,1374.040039
"342",1387.27002,1375.930054,1373.48999,1368.599976,1374.189941,1374.76001,1374.040039,1374.040039
"343",1375.930054,1373.48999,1368.599976,1374.189941,1374.76001,1374.040039,1374.040039,1359.060059
"344",1373.48999,1368.599976,1374.189941,1374.76001,1374.040039,1374.040039,1359.060059,1365.869995
"345",1368.599976,1374.189941,1374.76001,1374.040039,1374.040039,1359.060059,1365.869995,1365.869995
"346",1374.189941,1374.76001,1374.040039,1374.040039,1359.060059,1365.869995,1365.869995,1380.280029
"347",1374.76001,1374.040039,1374.040039,1359.060059,1365.869995,1365.869995,1380.280029,1379.380005
"348",1374.040039,1374.040039,1359.060059,1365.869995,1365.869995,1380.280029,1379.380005,1369.420044
"349",1374.040039,1359.060059,1365.869995,1365.869995,1380.280029,1379.380005,1369.420044,1368.130005
"350",1359.060059,1365.869995,1365.869995,1380.280029,1379.380005,1369.420044,1368.130005,1367.369995
"351",1365.869995,1365.869995,1380.280029,1379.380005,1369.420044,1368.130005,1367.369995,1348.26001
"352",1365.869995,1380.280029,1379.380005,1369.420044,1368.130005,1367.369995,1348.26001,1348.26001
"353",1380.280029,1379.380005,1369.420044,1368.130005,1367.369995,1348.26001,1348.26001,1338.930054
"354",1379.380005,1369.420044,1368.130005,1367.369995,1348.26001,1348.26001,1338.930054,1338.380005
"355",1369.420044,1368.130005,1367.369995,1348.26001,1348.26001,1338.930054,1338.380005,1348.670044
"356",1368.130005,1367.369995,1348.26001,1348.26001,1338.930054,1338.380005,1348.670044,1354.079956
"357",1367.369995,1348.26001,1348.26001,1338.930054,1338.380005,1348.670044,1354.079956,1351.579956
"358",1348.26001,1348.26001,1338.930054,1338.380005,1348.670044,1354.079956,1351.579956,1348.589966
"359",1348.26001,1338.930054,1338.380005,1348.670044,1354.079956,1351.579956,1348.589966,1369.550049
"360",1338.930054,1338.380005,1348.670044,1354.079956,1351.579956,1348.589966,1369.550049,1369.550049
"361",1338.380005,1348.670044,1354.079956,1351.579956,1348.589966,1369.550049,1369.550049,1373.550049
"362",1348.670044,1354.079956,1351.579956,1348.589966,1369.550049,1369.550049,1373.550049,1378.630005
"363",1354.079956,1351.579956,1348.589966,1369.550049,1369.550049,1373.550049,1378.630005,1402.569946
"364",1351.579956,1348.589966,1369.550049,1369.550049,1373.550049,1378.630005,1402.569946,1407.050049
"365",1348.589966,1369.550049,1369.550049,1373.550049,1378.630005,1402.569946,1407.050049,1406.959961
"366",1369.550049,1369.550049,1373.550049,1378.630005,1402.569946,1407.050049,1406.959961,1417.829956
"367",1369.550049,1373.550049,1378.630005,1402.569946,1407.050049,1406.959961,1417.829956,1421.73999
"368",1373.550049,1378.630005,1402.569946,1407.050049,1406.959961,1417.829956,1421.73999,1408.949951
"369",1378.630005,1402.569946,1407.050049,1406.959961,1417.829956,1421.73999,1408.949951,1429.900024
"370",1402.569946,1407.050049,1406.959961,1417.829956,1421.73999,1408.949951,1429.900024,1440
"371",1407.050049,1406.959961,1417.829956,1421.73999,1408.949951,1429.900024,1440,1436.900024
"372",1406.959961,1417.829956,1421.73999,1408.949951,1429.900024,1440,1436.900024,1433.819946
"373",1417.829956,1421.73999,1408.949951,1429.900024,1440,1436.900024,1433.819946,1425.780029
"374",1421.73999,1408.949951,1429.900024,1440,1436.900024,1433.819946,1425.780029,1433.23999
"375",1408.949951,1429.900024,1440,1436.900024,1433.819946,1425.780029,1433.23999,1426.180054
"376",1429.900024,1440,1436.900024,1433.819946,1425.780029,1433.23999,1426.180054,1430.209961
"377",1440,1436.900024,1433.819946,1425.780029,1433.23999,1426.180054,1430.209961,1453.589966
"378",1436.900024,1433.819946,1425.780029,1433.23999,1426.180054,1430.209961,1453.589966,1477.189941
"379",1433.819946,1425.780029,1433.23999,1426.180054,1430.209961,1453.589966,1477.189941,1470.380005
"380",1425.780029,1433.23999,1426.180054,1430.209961,1453.589966,1477.189941,1470.380005,1485.300049
"381",1433.23999,1426.180054,1430.209961,1453.589966,1477.189941,1470.380005,1485.300049,1485.310059
"382",1426.180054,1430.209961,1453.589966,1477.189941,1470.380005,1485.300049,1485.310059,1486.790039
"383",1430.209961,1453.589966,1477.189941,1470.380005,1485.300049,1485.310059,1486.790039,1475.079956
"384",1453.589966,1477.189941,1470.380005,1485.300049,1485.310059,1486.790039,1475.079956,1492.060059
"385",1477.189941,1470.380005,1485.300049,1485.310059,1486.790039,1475.079956,1492.060059,1488.160034
"386",1470.380005,1485.300049,1485.310059,1486.790039,1475.079956,1492.060059,1488.160034,1477.219971
"387",1485.300049,1485.310059,1486.790039,1475.079956,1492.060059,1488.160034,1477.219971,1485.400024
"388",1485.310059,1486.790039,1475.079956,1492.060059,1488.160034,1477.219971,1485.400024,1511.880005
"389",1486.790039,1475.079956,1492.060059,1488.160034,1477.219971,1485.400024,1511.880005,1496.810059
"390",1475.079956,1492.060059,1488.160034,1477.219971,1485.400024,1511.880005,1496.810059,1486.790039
"391",1492.060059,1488.160034,1477.219971,1485.400024,1511.880005,1496.810059,1486.790039,1507.880005
"392",1488.160034,1477.219971,1485.400024,1511.880005,1496.810059,1486.790039,1507.880005,1520.599976
"393",1477.219971,1485.400024,1511.880005,1496.810059,1486.790039,1507.880005,1520.599976,1503.359985
"394",1485.400024,1511.880005,1496.810059,1486.790039,1507.880005,1520.599976,1503.359985,1511.390015
"395",1511.880005,1496.810059,1486.790039,1507.880005,1520.599976,1503.359985,1511.390015,1513.560059
"396",1496.810059,1486.790039,1507.880005,1520.599976,1503.359985,1511.390015,1513.560059,1527.599976
"397",1486.790039,1507.880005,1520.599976,1503.359985,1511.390015,1513.560059,1527.599976,1530.23999
"398",1507.880005,1520.599976,1503.359985,1511.390015,1513.560059,1527.599976,1530.23999,1515.619995
"399",1520.599976,1503.359985,1511.390015,1513.560059,1527.599976,1530.23999,1515.619995,1535.119995
"400",1503.359985,1511.390015,1513.560059,1527.599976,1530.23999,1515.619995,1535.119995,1546.48999
"401",1511.390015,1513.560059,1527.599976,1530.23999,1515.619995,1535.119995,1546.48999,1556.380005
"402",1513.560059,1527.599976,1530.23999,1515.619995,1535.119995,1546.48999,1556.380005,1554.579956
"403",1527.599976,1530.23999,1515.619995,1535.119995,1546.48999,1556.380005,1554.579956,1550.01001
"404",1530.23999,1515.619995,1535.119995,1546.48999,1556.380005,1554.579956,1550.01001,1570.550049
"405",1515.619995,1535.119995,1546.48999,1556.380005,1554.579956,1550.01001,1570.550049,1564.869995
"406",1535.119995,1546.48999,1556.380005,1554.579956,1550.01001,1570.550049,1564.869995,1554.589966
"407",1546.48999,1556.380005,1554.579956,1550.01001,1570.550049,1564.869995,1554.589966,1548.680054
"408",1556.380005,1554.579956,1550.01001,1570.550049,1564.869995,1554.589966,1548.680054,1576.390015
"409",1554.579956,1550.01001,1570.550049,1564.869995,1554.589966,1548.680054,1576.390015,1590.130005
"410",1550.01001,1570.550049,1564.869995,1554.589966,1548.680054,1576.390015,1590.130005,1574.719971
"411",1570.550049,1564.869995,1554.589966,1548.680054,1576.390015,1590.130005,1574.719971,1585.369995
"412",1564.869995,1554.589966,1548.680054,1576.390015,1590.130005,1574.719971,1585.369995,1584.280029
"413",1554.589966,1548.680054,1576.390015,1590.130005,1574.719971,1585.369995,1584.280029,1604.640015
"414",1548.680054,1576.390015,1590.130005,1574.719971,1585.369995,1584.280029,1604.640015,1602.890015
"415",1576.390015,1590.130005,1574.719971,1585.369995,1584.280029,1604.640015,1602.890015,1615.579956
"416",1590.130005,1574.719971,1585.369995,1584.280029,1604.640015,1602.890015,1615.579956,1610.420044
"417",1574.719971,1585.369995,1584.280029,1604.640015,1602.890015,1615.579956,1610.420044,1586.75
"418",1585.369995,1584.280029,1604.640015,1602.890015,1615.579956,1610.420044,1586.75,1567.900024
"419",1584.280029,1604.640015,1602.890015,1615.579956,1610.420044,1586.75,1567.900024,1591.189941
"420",1604.640015,1602.890015,1615.579956,1610.420044,1586.75,1567.900024,1591.189941,1574.469971
"421",1602.890015,1615.579956,1610.420044,1586.75,1567.900024,1591.189941,1574.469971,1572.97998
"422",1615.579956,1610.420044,1586.75,1567.900024,1591.189941,1574.469971,1572.97998,1594.430054
"423",1610.420044,1586.75,1567.900024,1591.189941,1574.469971,1572.97998,1594.430054,1600.699951
"424",1586.75,1567.900024,1591.189941,1574.469971,1572.97998,1594.430054,1600.699951,1594.72998
"425",1567.900024,1591.189941,1574.469971,1572.97998,1594.430054,1600.699951,1594.72998,1592.849976
"426",1591.189941,1574.469971,1572.97998,1594.430054,1600.699951,1594.72998,1592.849976,1604.469971
"427",1574.469971,1572.97998,1594.430054,1600.699951,1594.72998,1592.849976,1604.469971,1600.98999
"428",1572.97998,1594.430054,1600.699951,1594.72998,1592.849976,1604.469971,1600.98999,1594.589966
"429",1594.430054,1600.699951,1594.72998,1592.849976,1604.469971,1600.98999,1594.589966,1589.01001
"430",1600.699951,1594.72998,1592.849976,1604.469971,1600.98999,1594.589966,1589.01001,1594.699951
"431",1594.72998,1592.849976,1604.469971,1600.98999,1594.589966,1589.01001,1594.699951,1608.050049
"432",1592.849976,1604.469971,1600.98999,1594.589966,1589.01001,1594.699951,1608.050049,1622.050049
"433",1604.469971,1600.98999,1594.589966,1589.01001,1594.699951,1608.050049,1622.050049,1636.800049
"434",1600.98999,1594.589966,1589.01001,1594.699951,1608.050049,1622.050049,1636.800049,1639.369995
"435",1594.589966,1589.01001,1594.699951,1608.050049,1622.050049,1636.800049,1639.369995,1638.530029
"436",1589.01001,1594.699951,1608.050049,1622.050049,1636.800049,1639.369995,1638.530029,1654.469971
"437",1594.699951,1608.050049,1622.050049,1636.800049,1639.369995,1638.530029,1654.469971,1641.060059
"438",1608.050049,1622.050049,1636.800049,1639.369995,1638.530029,1654.469971,1641.060059,1630.48999
"439",1622.050049,1636.800049,1639.369995,1638.530029,1654.469971,1641.060059,1630.48999,1609.660034
"440",1636.800049,1639.369995,1638.530029,1654.469971,1641.060059,1630.48999,1609.660034,1609.890015
"441",1639.369995,1638.530029,1654.469971,1641.060059,1630.48999,1609.660034,1609.890015,1607.079956
"442",1638.530029,1654.469971,1641.060059,1630.48999,1609.660034,1609.890015,1607.079956,1597.079956
"443",1654.469971,1641.060059,1630.48999,1609.660034,1609.890015,1607.079956,1597.079956,1613.119995
"444",1641.060059,1630.48999,1609.660034,1609.890015,1607.079956,1597.079956,1613.119995,1617.949951
"445",1630.48999,1609.660034,1609.890015,1607.079956,1597.079956,1613.119995,1617.949951,1615.209961
"446",1609.660034,1609.890015,1607.079956,1597.079956,1613.119995,1617.949951,1615.209961,1626.02002
"447",1609.890015,1607.079956,1597.079956,1613.119995,1617.949951,1615.209961,1626.02002,1635.050049
"448",1607.079956,1597.079956,1613.119995,1617.949951,1615.209961,1626.02002,1635.050049,1617.949951
"449",1597.079956,1613.119995,1617.949951,1615.209961,1626.02002,1635.050049,1617.949951,1585.060059
"450",1613.119995,1617.949951,1615.209961,1626.02002,1635.050049,1617.949951,1585.060059,1586.23999
"451",1617.949951,1615.209961,1626.02002,1635.050049,1617.949951,1585.060059,1586.23999,1570.640015
"452",1615.209961,1626.02002,1635.050049,1617.949951,1585.060059,1586.23999,1570.640015,1578.48999
"453",1626.02002,1635.050049,1617.949951,1585.060059,1586.23999,1570.640015,1578.48999,1596.790039
"454",1635.050049,1617.949951,1585.060059,1586.23999,1570.640015,1578.48999,1596.790039,1616.810059
"455",1617.949951,1585.060059,1586.23999,1570.640015,1578.48999,1596.790039,1616.810059,1615.77002
"456",1585.060059,1586.23999,1570.640015,1578.48999,1596.790039,1616.810059,1615.77002,1629.609985
"457",1586.23999,1570.640015,1578.48999,1596.790039,1616.810059,1615.77002,1629.609985,1636.150024
